INFRA_ID,NAME,LINK,AI_TYPE,ORGANIZATION_MATURITY,PARENT_ORGANIZATION,TASKS,INFERENCE_LOCATION,MODEL_PRIVATE_OR_PUBLIC,POTENTIAL_FOR_IP,REASON_FOR_IP,DESCRIPTION,SOFTWARE_TYPE,EXPECTED_INPUT,GENERATED_OUTPUT,EULA_LINK,FOUNDATIONAL_MODEL,BUSINESS_MODEL,LEGAL_CASE_PENDING,HAS_API,YEAR_COMPANY_FOUNDED,YEAR_LAUNCHED,FUNDING,FUNDING_DEF
63273cd9-7685-470f-940a-8b9ee55ef913,Speechify,https://speechify.com/,GenAI and ML,Mid,Speechify,"Edit, Previsualize Production",Cloud,Private,TBD,"Converts text to unique audio formats, generating new content.",Text-to-speech app that turns written content into human-like audio.,Cloud Software,Text,Audio,https://speechify.com/terms/,Proprietary,Subscription (Freemium),Info Not Public,NO,2017,2017,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
44489189-7f4c-415d-a5ce-5cd4574f43a8,Boords,https://boords.com/,GenAI,Startup,Presentable Software Limited,"Create Visual Style, Previsualize Production",Cloud,Private,TBD,Storyboards created are user-generated and fully owned.,"A storyboard creation tool for visualizing and planning animations, films, and videos.",Cloud Software,"Image, Text",Image,https://boords.com/page/terms-of-use,Diffusion,Subscription,Info Not Public,YES,2016,2018,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
e6674c01-d8ea-4caa-8762-14e52a02a8ee,Respeecher,https://www.respeecher.com/,GenAI and ML,Mid,Respeecher,"Create Sound, Create Music, Mix Audio",Cloud,Private,TBD,Produces AI-cloned voices for original audio and dubbing content.,Voice cloning tool for speech synthesis and localization in media.,Cloud Software,Audio,Audio,https://respeecher.com/en/legal/terms-of-service,Proprietary,Subscription/License,Info Not Public,NO,2018,2018,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
50d776fc-8da8-4694-86a1-fd96a5641559,Sloyd AI,https://www.sloyd.ai,GenAI,Startup,Sloyd,Create Visual Effects,Cloud,Private,TBD,Hybrid AI + procedural generation with custom editing,Web and Unity plugin for generative and parametric asset creation,Cloud Software,"Image, Text",3D,https://sloyd.ai/terms-of-use,Proprietary,Subscription (Freemium),Info Not Public,YES,2022,2022,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
f5d4de31-f15f-42c9-b1fd-9789169a32a0,Scriptbook,https://www.scriptbook.io/#!/,GenAI,Startup,Scriptbook,Write Script,Cloud,Private,TBD,"Script analysis outputs are derived insights, not original creations.",A script analysis tool using AI to evaluate narrative quality and predict audience engagement.,Cloud Software,Text,Text,https://www.scriptbook.io/files/scriptbook-terms-of-use.pdf,LLM,Subscription (B2B),Info Not Public,YES,2015,2018,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
37c478fe-10b1-4008-bd2f-cb98b8d9a69b,CSM,https://www.csm.ai/,GenAI and ML,Startup,CSM.ai,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,Produces custom marketing content and campaign strategies.,AI platform for generating personalized marketing content at scale.,Cloud Software,"Audio, Text",Audio,https://www.csm.ai/terms/,Diffusion,Subscription/License (B2B),Info Not Public,YES,1998,2020,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
4afe31bd-8f51-439f-ae78-1cbe24c4b79e,Magnific,https://magnific.ai/,GenAI,Startup,Javi Lopez & Emilio Nicolas,Create Visual Effects,Cloud,Private,TBD,,An AI-powered image upscaler and enhancer that goes beyond simple resolution increase by intelligently adding details and improving textures based on the context of the image.,Cloud Software,Image,Image,https://magnific.ai/terms-conditions,Diffusion,Subscription (Freemium),Info Not Public,YES,2023,2023,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
786217b7-4107-4afb-8c32-f5888f25152b,Blackbird,https://blackbird.ai/#,GenAI,Startup,Blackbird.ai,"Distribution, Marketing",Cloud,Private,TBD,Edited video content is user-defined and fully owned.,A cloud-native video editing platform for fast and efficient content creation and publishing.,Cloud Software,Video,Video,,Proprietary,Subscription (B2B),Info Not Public,YES,2017,2014,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
199a11f7-e5ae-4395-8151-1a0e308c0c45,Vanity AI,https://monstersaliensrobotszombies.com/vanityai,GenAI,Startup,Marz,Create Visual Effects,Cloud,Private,TBD,"AI-enhanced post-production effects may involve proprietary technologies, leading to unclear IP.",A post-production tool using AI for beauty and visual effects editing in videos.,Cloud Software,"Image, Text",Video,,Proprietary,Subscription/License,Info Not Public,NO,2012,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
2e132e70-abc9-4469-a005-f75e73b5f41d,FaceFX,https://facefx.com/,ML,Mid,OC3 entertainment,Creae Visual Effects,Local,Private,LOW,Facial animations created are user-defined and fully owned.,Software for creating realistic facial animations for games and interactive applications.,Desktop Software,"3D, Audio",3D,,Proprietary,License,Info Not Public,NO,2002,2002,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
aab8eb14-6c99-465a-92a1-c68a03eef8de,MasterpieceX,https://www.masterpiecex.com/,GenAI and ML,Mid,MasterpieceX,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,Enables creation and rigging of custom 3D characters and models.,"3D creation suite for modeling, rigging, and animating characters with AI.",Cloud Software,"Image, Text",3D,,Diffusion,Subscription (Freemium),Info Not Public,YES,2024,2020,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
64bb0d56-d3fb-425e-9a2e-d50b9b1e9bd5,editAI,https://editapp.ai/,GenAI,Startup,EditAI,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,Assists in creating original video edits and content compositions.,AI-powered video editing assistant for fast and automatic cuts.,Cloud Software,Text,Text,,Proprietary,Subscription,Info Not Public,NO,2021,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
36898e00-31ba-405d-a6c4-1848da5287dc,ON1 (Photo RAW),https://www.on1.com/,ML,Mid,ON1 (Photo RAW),"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Local,Private,TBD,"Enhances and stylizes images, contributing to unique photo edits.",Photo editing software with AI tools for enhancement and masking.,Desktop Software,Image,Image,,Proprietary,License/Subscription,Info Not Public,NO,2005,2016,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
d1601180-0050-4e6b-b18b-c0d0e3c67950,Artflow,https://app.artflow.ai/character-builder?feature=actors,GenAI,Startup,Artflow AI PTE LTD,"Create Visual Style, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,"AI-generated visuals may involve proprietary models, leading to unclear ownership policies.",An AI-driven creative tool for generating story visuals and animations from text prompts.,Cloud Software,"Audio, Text",Video,,Diffusion,Subscription (Freemium),Info Not Public,YES,2021,2020,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
150e9f40-347d-4a61-8887-618d157c7e61,aimlprogramming,https://aimlprogramming.com/services/ai-location-scouting-for-movie-production/,ML,Startup,aimlprogramming,Location Scouting,Cloud,Private,LOW,Focuses on AI/ML solutions but does not create user-owned content.,A platform or service focused on developing AI and machine learning solutions for various industries.,Cloud Software,Text,Text,,Proprietary,N/A (Internal Tool),Info Not Public,NO,2024,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
aa7c55a6-1c30-47d5-b20c-b2cbff3e1bd8,QuickMagic,https://www.quickmagic.ai/home,GenAI,Startup,QuickMagic.ai,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,Generates custom visual effects and transitions for original video content.,AI-driven visual effects generator for creative video content.,Cloud Software,Video,3D,,Proprietary,Subscription (Freemium),Info Not Public,NO,2024,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
47949d81-e673-43b2-a224-8248cc1e8ede,Pietra Studio AI Fabric Pattern Changer,https://www.pietrastudio.com/ai-tools/ai-fabric-pattern-changer,GenAI,Startup,Pietra Studio,"Design, Create Visual Style, Costume Design",Cloud,Private,TBD,Creates new textile patterns and designs using generative AI.,AI-driven tool for creating and modifying textile patterns.,Cloud Software,"Image, Text",Image,,Proprietary,Subscription (Freemium),Info Not Public,NO,2019,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
2f00dca9-ce70-4189-bbb3-2eeacd13594a,Baselight,https://www.filmlight.ltd.uk/products/baselight/overview_bl.php,ML,Mature,Filmlight,"Edit, Finish, Create Visual Effects, Mix Sound, Create Titles, Previsualize Production",Local,Private,LOW,Color grading work is user-defined and grants full ownership.,Advanced color grading software used in post-production for high-quality color management.,Desktop Software,"Image, Video",Video,,Proprietary,License,Info Not Public,YES,2002,2023,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
c8eef37f-f444-4026-b166-852ec1002f9b,Voxxio,https://voxxio.io/,GenAI,Startup,Voxxio LLC,"Create Visual Style, Previsualize Production",Cloud,Private,TBD,User-defined audio enhancements and designs are fully owned.,AI software for analyzing and enhancing audio with features like speech synthesis and sound design.,Cloud Software,"Audio, Text",Audio,,Proprietary,Subscription,Info Not Public,NO,2024,2023,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
d50e82ca-cfcd-4714-88e1-2a80ba8db5e1,Veo,https://deepmind.google/models/veo/,GenAI,Mature,Google DeepMind,"Develop Creative Style, Previsualize, Shoot",Cloud,Private,TBD,High-res 4K; lip-sync and physics modeling,Generates video,Cloud Software,"Text, Video",Video,,Multimodal,Subscription/License (B2B),Info Not Public,YES,2010,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
559f73fb-62c4-4db8-ad8d-73459d0b7ab8,SoCreate,https://www.socreate.it/en/,GenAI,Startup,SoCreate,Write Script,Cloud,Private,TBD,Written scripts and content are user-created and fully owned.,A screenwriting software designed to simplify the scriptwriting process with intuitive tools.,Cloud Software,Text,Text,,LLM,Subscription,Info Not Public,NO,2022,2024,Acquired,"Companies that have been purchased by another firm, either to integrate their products, technology, or customer base. Can include strategic or financial acquisitions."
9e2b3b3c-336f-4c71-92f8-6b496813b31b,Swell,https://www.swellai.com/,GenAI,Startup,Swell AI,Edit,Cloud,Private,TBD,"AI-driven audio enhancements may involve proprietary algorithms, leading to unclear ownership.","An AI-powered platform for sound design, offering tools for creating and enhancing audio experiences.",Cloud Software,"Audio, Video",Audio,,Proprietary,Subscription,Info Not Public,NO,2022,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
c40b71b6-4823-41b7-9a47-f3e0974de7ab,Vault-ai,https://www.vault-ai.com/,GenAI and ML,Startup,Vault,Development,Cloud,Private,TBD,"Script analysis outputs are derived insights, not original creations.",An AI tool for analyzing scripts to predict box office performance and audience engagement.,Cloud Software,"Text, Video",Text,,Proprietary,License,Info Not Public,YES,2024,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
35f2cc6c-d5ad-4d5a-8af3-ef70864ccf88,Match,https://www.color.io/match,GenAI,Startup,Patchflyer GmbH,"Create Visual Effects, Previsualize Production, Finish, Create Visual Style",Cloud,Private,TBD,"Casting insights are based on AI analysis and existing data, not creating new IP.",An AI-powered tool for optimizing casting decisions based on script analysis and audience data.,Cloud Software,"Image, Video",Text,,Proprietary,Subscription (Freemium),Info Not Public,NO,2014,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
62be0662-ba85-4d19-b048-10a7f9d25f27,Revoicer,https://revoicer.com/,GenAI,Startup,Revoicer,Create Sound,Cloud,Private,TBD,Custom voiceovers created by users are fully owned.,An AI-powered tool for creating custom voiceovers with natural-sounding tones.,Cloud Software,Text,Audio,,Proprietary,Subscription (Freemium),Info Not Public,NO,2021,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
e662935c-8d95-4206-a016-6003e236c542,Write with Laika,https://www.writewithlaika.com/,GenAI,Startup,WriteWithLaika,"Writing, Write Script",Cloud,Private,TBD,Co-writes original fiction and dialogue with users.,AI writing companion that helps co-write fiction and dialogue.,Cloud Software,Text,Text,,LLM,Proprietary,Info Not Public,NO,2023,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
0e726329-bfff-40da-90c0-6b0ce8436006,Perfectly Clear Video,https://eyeq.photos/automatic-ai-video-enhancement/,ML,Mid,EyeQ Photos,"Edit, Previsualize Production",Cloud,Private,TBD,"Enhances video quality, contributing to unique final video outputs.",Video enhancement tool that automatically corrects lighting and clarity.,Desktop & Cloud,Video,Video,,Proprietary,License,Info Not Public,NO,2012,2021,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
ce62411f-ccd9-422a-a97a-be7b780e77f3,Studiovity,https://studiovity.com/,GenAI,Startup,Studiovity,"Breakdown, Plan production",Cloud,Private,TBD,"Facilitates creation of original scripts, breakdowns, and production notes.",Scriptwriting and production management platform powered by AI.,Desktop & Cloud,"Audio, Image, Text, Video",Text,,Proprietary,Subscription,Info Not Public,NO,2021,2021,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
8df5328e-ca81-48e1-ae4a-19761e44d314,Tongyi Wanxiang,https://wan.video/,GenAI,Mature,Alibaba,"Develop Creative Style, Previsualize, Shoot",Cloud,Open Source,TBD,MultiÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Ëœmodal suite; bilingual text rendering,Generates video,Cloud Software,"Image, Text, Video","Audio, Video",,Proprietary,Subscription/License,Info Not Public,NO,1999,2023,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
94f8ff15-f6c8-47b4-8395-30ad5e225c44,Every Set,https://www.everyset.com/,ML,Mid,Every Set,Casting,Cloud,Private,LOW,Manages production logistics; does not create user-owned content.,"A software solution for managing film set logistics, including scheduling and crew management.",Cloud Software,"3D, Video",Video,,Proprietary,Subscription,Info Not Public,YES,1993,2020,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
56ef9a08-e996-4ff1-9c7f-cf9d51303afc,ThinkDiffusion,https://www.thinkdiffusion.com/,GenAI,Startup,ThinkDiffusion,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Open Source,TBD,Enables creation of custom AI-generated art using Stable Diffusion.,Hosted Stable Diffusion interface for generating AI art and visuals.,Cloud Software,Text,Image,,Diffusion,Subscription,Info Not Public,NO,2023,2023,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
da0bde22-cddd-4222-927a-5dcda0ae1c36,filmustage,https://filmustage.com/,GenAI,Startup,filmustage,Breakdown Production,Cloud,Private,TBD,Automated script breakdowns and pre-production plans are user-defined and owned.,An AI tool that automates script breakdowns and assists in pre-production planning.,Cloud Software,Text,Text,,LLM,Subscription,Info Not Public,YES,2021,2021,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
f106c170-1ab9-413d-a44b-ca9dc998756a,RenderMan,https://www.chaos.com/,ML,Mature,Pixar,"Create Visual Style, Previsualize Production, Create Visual Effects, Build Sets",Local,Private,LOW,"Outputs rendered are based on user-generated assets, granting full ownership.","A rendering engine developed by Pixar, used for creating photorealistic images and animations.",Desktop Software,"3D, Image","Image, Video",,Proprietary,License,Info Not Public,NO,1986,1988,Public,"Companies that list their shares on a public stock exchange, allowing anyone to invest and trade shares. This category reflects organizations that have completed an IPO or are otherwise publicly traded."
5dabdbcf-8cb2-413f-8627-410b68cb3895,Marey,https://moonvalley.com,GenAI,Startup,Moonvalley AI Inc.,"Develop Creative Style, Previsualize, Shoot",Cloud,Private,TBD,Trained on licensed footage; layer-based editing; film-grade control,Generates video,Cloud Software,"Image, Text",Video,,Proprietary,License,Info Not Public,NO,2023,2025,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
e985c82a-aec8-42dd-b9eb-4c7be225445f,Shakker AI,https://www.shakker.ai/,GenAI,Startup,Shakker AI,"Create Visual Style, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,"AI-generated videos use proprietary models, leading to potential ownership ambiguity.",An AI tool for automating video production and enhancing storytelling with creative effects.,Cloud Software,"Text, Video",Video,,Proprietary,Subscription (Freemium),Info Not Public,NO,2024,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
065a5409-03bf-4c74-a397-22bdeeb824dd,Subscribr,https://subscribr.ai/,GenAI,Startup,Subscribr,"Writing, Write Script",Cloud,Private,TBD,Helps users generate custom newsletters and content strategies.,AI tool that curates and generates personalized newsletter content.,Cloud Software,Text,Text,,Proprietary,Subscription,Info Not Public,NO,2024,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
4f387d3a-1780-4d54-98b4-8a1d897ff5d1,ZMO,https://www.zmo.ai/imgcreator,GenAI,Startup,ZMO (ImgCreator by ZMO),"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,Generates AI-designed fashion and product images.,"AI design suite for virtual models, fashion visuals, and product imagery.",Cloud Software,Text,Image,,Diffusion,Subscription (Freemium),Info Not Public,NO,2024,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
bcabeca8-c051-489a-aa41-07633f18586e,Strada,https://strada.tech/,GenAI and ML,Startup,Strada,"Dailies, Edit, Mastering",Cloud,Private,TBD,Project management outputs are user-driven and fully owned.,"A project management tool tailored for creative teams, focusing on collaboration and asset tracking.",Cloud Software,"3D, Text",Video,,Proprietary,Subscription (Freemium),Info Not Public,NO,2022,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
01ed1716-550d-4b68-bcca-c85c169f9984,Feng my Shui,https://fengmyshui.com/,GenAI,Startup,Partners Factory LLC,"Create Visual Style, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,Visual designs and concepts are user-created and fully owned.,A design tool for creating mood boards and visual concepts for interior design projects.,Cloud Software,"Image, Text",Image,,Diffusion,Subscription (Freemium),Info Not Public,NO,1996,2023,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
c9006403-8c5a-483f-8046-ed49fc6b5209,Topaz Video,https://www.topazlabs.com/,ML,Mature,Topaz Labs,Create Visual Effects,Local,Private,LOW,"Video upscaling and editing outputs are user-defined, granting full ownership.","AI-powered software for video enhancement, including upscaling, stabilization, and noise reduction.",Desktop Software,"Image, Video",Video,,Proprietary,License,Info Not Public,NO,2006,2021,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
634cd350-404a-401f-a4c1-e90a84d9cdc8,SFXengine,https://sfxengine.com/,GenAI,Startup,SFXengine,"Create Sound, Create Music, Mix Audio",Cloud,Private,TBD,Produces unique sound effects and audio layers with AI.,AI platform for creating unique sound effects and audio layers.,Cloud Software,"Audio, Text",Audio,,Proprietary,License,Info Not Public,NO,2024,2023,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
4fbcd1ab-cf7d-4dcd-abfa-202a060a3f8a,The New Black,https://thenewblack.ai/,GenAI,Startup,TheNewBlack.AI,"Design, Create Visual Style, Costume Design",Cloud,Private,TBD,Creates unique fashion concepts and style designs using generative AI.,Generative AI tool for designing innovative digital fashion concepts.,Cloud Software,Text,Image,,Proprietary,Subscription,Info Not Public,NO,2024,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
f7c068ae-583c-47ae-acad-6172f8498aef,RenderNet,https://rendernet.ai/,GenAI,Startup,Walrus Tech Inc,"Create Visual Style, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,"Outputs are user-defined renderings, fully owned by the user.","A powerful platform for rendering high-quality visual effects, animations, and 3D content.",Cloud Software,"3D, Image",3D,,Proprietary,License,Info Not Public,NO,2019,2019,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
f688cd42-df1c-4cfb-a6ab-fda677d0a4ce,StoryScape,https://storyscapeai.app/,GenAI and ML,Startup,StoryScape.ai,"Writing, Write Script",Cloud,Private,TBD,Facilitates creation of interactive and original narrative experiences.,"Tool for creating immersive, interactive narrative experiences.",Cloud Software,Text,Text,,Proprietary,Subscription,Info Not Public,NO,2024,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
d8e9757d-d902-47fa-8cf4-2df41cbee389,Storyboard Hero,https://storyboardhero.ai,GenAI,Startup,StoryboardHero,"Create Visual Style, Previsualize Production",Cloud,Private,TBD,Storyboards created are user-defined and fully owned.,A tool for crafting detailed storyboards with templates and customization options for filmmakers.,Cloud Software,"Image, Text","Image, Text",,Proprietary,Subscription (Freemium),Info Not Public,NO,2023,2024,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
4dd22559-6f8a-4d04-81a1-9a1b784f610e,Krea,https://www.krea.ai/home,GenAI,Startup,Krea,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,"AI-generated artwork may involve proprietary models, leading to unclear IP ownership.",An AI-powered platform for generating and curating unique digital artwork and images.,Cloud Software,"Image, Text",Image,,Diffusion,Subscription (Freemium),NO,YES,2022,2023,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
6a0732a7-3513-40e0-a6bf-98207993fee9,Stable Audio,https://stableaudio.com/,GenAI,Growth,Stability AI,"Create Music, Create Sound, Mix Audio",Cloud,Private,TBD,"Capable of generating 3-minute, CD-quality music using diffusion transformer; novel audio-to-audio features.","Stable Audio lets users generate music and sound effects from text prompts, with audio-to-audio transformation support.",Cloud Software,"Audio, Text, Video",Audio,,Diffusion,Subscription (Freemium),YES,YES,2020,2023,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
f45059c4-4011-436f-b43f-696f397ea14c,Largo,https://home.largo.ai/,GenAI and ML,Mid,Largo Films SA,"Edit, Previsualize Production",Cloud,Private,TBD,Creates original data-driven video content and distribution strategies.,"AI system that helps media companies plan, create, and distribute videos.",Cloud Software,"Audio, Text, Video",Text,https://home.largo.ai/terms-of-service/,Proprietary,Subscription/License (B2B),NO,NO,2018,2018,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
712b50a0-20b4-405c-8825-556634a295b6,AI Color Match (Baskl.ai),https://baskl.ai/ai-color-match,Deprecated,Startup,Baskl.ai,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Local,Private,TBD,Algorithm for local color matching; plugin IP,"Adobe plugin that locally matches color, exposure, and white balance across video clips with GPU processing.",Desktop Software,Video,Video,https://aescripts.com/terms-of-use/,Proprietary,License,NO,NO,2023,2023,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
1b983493-5a07-4fa1-bd54-794b7748b3ae,Jawset (Postshot/Reactions/TurbulenceFD),https://www.jawset.com/,Deprecated,Startup,Jawset Visual Computing,Create Visual Effects,Local,Private,TBD,Simulation solvers/workflows,Local 3D simulation and reconstruction tools for fluid dynamics and radiance field capture in VFX workflows.,Desktop Software,"Text, Image, Video",3D,https://jawset.com/terms/,Proprietary,License,NO,NO,2008,2011,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
00b4edc5-6df5-4abe-a16b-6dc3059cba69,MTai SlateDetect,https://mtifilm.com/mtai/,Deprecated,Mature,MTI Film,"Mastering, Finishing",Hybrid,Private,TBD,Specialized CV models for post,Detects slates to speed dailies prep,Desktop Software,Video,Text,https://mtifilm.com/eula,Proprietary,License,NO,NO,2000,2025,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
cbb7b6b7-b981-4dd6-8b1e-13c046127dcc,MTai FrameConvert,https://mtifilm.com/mtai/,Deprecated,Mature,MTI Film,"Mastering, Finishing",Hybrid,Private,TBD,Temporal interpolation/conversion IP,Frame rate conversion within MTI tools,Desktop Software,Video,Video,https://mtifilm.com/eula,Proprietary,License,NO,NO,2000,2025,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
